10,-98.13575,-98.13575
20,-8.56439,-97.24004
30,-96.83564,-97.236
40,41.215614,-95.85149
50,40.984512,-94.48313
60,64.81195,-92.89018
70,-83.0184,-92.791466
80,66.12831,-91.20226
90,70.74076,-89.58283
100,-8.762623,-88.77463
110,71.7786,-87.16909
120,82.35738,-85.47383
130,-121.63263,-85.83542
140,-89.216545,-85.86923
150,-112.35194,-86.13406
160,86.944565,-84.403275
170,71.39532,-82.84529
180,-88.6363,-82.9032
190,73.763084,-81.33653
200,-57.725517,-81.100426
210,-121.80384,-81.50746
220,-108.63891,-81.77878
230,-24.790245,-81.20889
240,-92.6975,-81.32378
250,71.325935,-79.79728
260,86.45418,-78.134766
270,90.873215,-76.44469
280,-99.0586,-76.67083
290,-39.81887,-76.30231
300,85.37724,-74.68551
310,68.2158,-73.25649
320,-112.73514,-73.651276
330,72.416916,-72.1906
340,87.72346,-70.59145
350,72.75742,-69.15796
360,83.70664,-67.62931
370,-17.571762,-67.12874
380,86.82226,-65.589226
390,-82.20752,-65.75541
400,-51.605732,-65.613914
410,-52.13974,-65.47918
420,86.75036,-63.956882
430,-90.45397,-64.221855
440,-33.3973,-63.91361
450,75.29103,-62.52156
460,67.09986,-61.22535
470,-98.725525,-61.600353
480,84.6064,-60.138287
490,-109.412506,-60.631027
500,-105.20462,-61.076767
510,-44.323246,-60.909233
520,103.5912,-59.26423
530,-66.595116,-59.33754
540,100.92812,-57.734882
550,80.7817,-56.34972
560,90.05271,-54.885696
570,104.15023,-53.295338
580,-117.54804,-53.937866
590,-124.33075,-54.641796
600,-108.04803,-55.175858
610,-95.508484,-55.579185
620,120.50697,-53.818325
630,-114.420906,-54.424355
640,78.00884,-53.10002
650,-51.82519,-53.087276
660,-46.78581,-53.02426
670,-116.526344,-53.659283
680,-98.65966,-54.109287
690,-96.08974,-54.52909
700,113.27454,-52.851055
710,97.93296,-51.343216
720,122.779594,-49.60199
730,114.42184,-47.96175
740,113.298,-46.34915
750,-8.9071865,-45.974735
760,131.45248,-44.200462
770,-119.82824,-44.95674
780,100.0194,-43.50698
790,-85.453896,-43.92645
800,132.00194,-42.167168
810,116.42971,-40.5812
820,135.04851,-38.8249
830,119.64747,-37.240177
840,104.7047,-35.82073
850,-107.142586,-36.533947
860,-84.0477,-37.009087
870,137.69505,-35.262047
880,122.83715,-33.681057
890,132.38484,-32.020397
900,154.47556,-30.155437
910,132.55336,-28.52835
920,135.3853,-26.889214
930,138.2011,-25.23831
940,155.80989,-23.427828
950,121.48209,-21.97873
960,128.61906,-20.472752
970,130.9328,-18.958696
980,153.32608,-17.23585
990,146.7514,-15.595978
1000,163.91379,-13.8008795
1010,158.07387,-12.082131
1020,-113.920296,-13.100513
1030,141.24458,-11.557062
1040,-24.634407,-11.687836
1050,21.362572,-11.357331
1060,159.55835,-9.648174
1070,151.90363,-8.032657
1080,146.90892,-6.483241
1090,153.64626,-4.8819466
1100,142.49957,-3.4081314
1110,-86.18109,-4.235861
1120,169.61311,-2.4973712
1130,173.66435,-0.73575413
1140,32.544556,-0.40295103
1150,170.53484,1.3064269
1160,-79.70929,0.49626976
1170,158.892,2.0802271
1180,127.13199,3.3307447
1190,175.28262,5.0502634
1200,174.9931,6.7496915
1210,159.20895,8.274284
1220,174.60513,9.937593
1230,46.999557,10.308213
1240,185.86627,12.063794
1250,186.49358,13.808092
1260,187.87863,15.548798
1270,68.93756,16.082685
1280,-5.7368927,15.86449
1290,173.73654,17.44321
1300,36.5894,17.634672
1310,172.55692,19.183895
1320,182.13445,20.8134
1330,159.52567,22.200523
1340,172.10187,23.699535
1350,154.3,25.005539
1360,166.62744,26.421759
1370,175.61444,27.913685
1380,186.43732,29.49892
1390,181.87497,31.022682
1400,185.82959,32.57075
1410,187.79617,34.123005
1420,198.765,35.769424
1430,175.40288,37.16576
1440,177.33578,38.56746
1450,183.24043,40.01419
1460,161.81932,41.232243
1470,169.11781,42.511097
1480,151.87675,43.604755
1490,-94.23174,42.22639
1500,215.59808,43.960106
1510,-124.420395,42.2763
1520,185.03177,43.703854
1530,-85.64192,42.410397
1540,170.67421,43.693035
1550,172.71738,44.983276
1560,181.38365,46.34728
1570,188.04079,47.764217
1580,-63.44489,46.652126
1590,186.43394,48.049942
1600,191.25316,49.481976
1610,186.2444,50.8496
1620,-34.569283,49.995415
1630,195.84915,51.453953
1640,206.37788,53.003193
1650,177.33464,54.246506
1660,205.84991,55.76254
1670,-52.108585,54.683826
1680,187.11841,56.008175
1690,36.98622,55.817955
1700,200.04315,57.26021
1710,-59.568016,56.091927
1720,184.73206,57.37833
1730,211.42424,58.91879
1740,218.00218,60.509624
1750,207.4102,61.97863
1760,227.69267,63.635773
1770,212.9301,65.128716
1780,212.60596,66.60349
1790,238.30783,68.32054
1800,198.78996,69.62524
1810,209.83263,71.02731
1820,220.59308,72.52297
1830,233.38977,74.131645
1840,238.17499,75.77208
1850,240.2444,77.4168
1860,236.77438,79.010376
1870,227.29716,80.49325
1880,235.01045,82.03842
1890,237.83739,83.59641
1900,218.90411,84.94949
1910,226.84135,86.36841
1920,255.4355,88.059074
1930,253.06824,89.70917
1940,238.86679,91.200745
1950,242.34277,92.71216
1960,220.92769,93.99431
1970,254.87598,95.60313
1980,257.96902,97.22678
1990,264.07587,98.89528
2000,-54.30253,97.363304
2010,236.70457,98.756714
2020,238.73218,100.15647
2030,230.08844,101.455795
2040,256.26556,103.00389
2050,-94.82273,101.02563
2060,246.54172,102.48079
2070,-76.16222,100.69437
2080,-36.214497,99.32528
2090,72.977646,99.0618
2100,-97.20512,97.09913
2110,229.37834,98.42192
2120,65.33435,98.09105
2130,-97.60562,96.13408
2140,-52.20982,94.65064
2150,31.591888,94.02006
2160,-42.34824,92.65637
2170,-7.8185425,91.65163
2180,119.1879,91.92699
2190,-71.4954,90.29277
2200,-96.914276,88.42071
2210,237.87575,89.91525
2220,239.93398,91.415436
2230,-65.602615,89.84525
2240,81.341415,89.760216
2250,-28.199158,88.58063
2260,-33.48884,87.35994
2270,261.7667,89.10401
2280,19.527016,88.40824
2290,262.7739,90.1519
2300,252.11032,91.771484
2310,-56.619526,90.287575
2320,29.159622,89.67629
2330,269.3703,91.473236
2340,102.059006,91.579094
2350,93.16812,91.594986
2360,-1.2462616,90.66658
2370,83.44742,90.59439
2380,255.84767,92.246925
2390,268.08047,94.00526
2400,270.05652,95.76577
2410,264.7097,97.45521
2420,268.66144,99.167274
2430,265.81116,100.83372
2440,274.02176,102.5656
2450,270.91962,104.24914
2460,269.73398,105.90399
2470,268.00336,107.52499
2480,83.0405,107.28014
2490,271.2401,108.91975
2500,266.32745,110.49383
2510,272.23126,112.111206
2520,251.18263,113.50192
2530,262.81836,114.99509
2540,268.65714,116.53171
2550,256.01138,117.926506
2560,250.03581,119.247604
2570,264.28903,120.69802
2580,253.06499,122.02169
2590,263.24323,123.43391
2600,265.07913,124.85036
2610,266.99646,126.27182
2620,249.09297,127.50003
2630,256.52194,128.79025
2640,262.9615,130.13196
2650,267.81616,131.5088
2660,271.3224,132.90694
2670,272.29233,134.30078
2680,271.06503,135.66843
2690,265.56403,136.96738
2700,274.7694,138.3454
2710,271.88174,139.68076
2720,270.28937,140.98685
2730,262.30847,142.20006
2740,270.5943,143.48401
2750,274.64496,144.79561
2760,273.07962,146.07845
2770,253.02826,147.14795
2780,273.51968,148.41167
2790,265.22784,149.57983
2800,256.78387,150.65187
2810,271.33844,151.85873
2820,271.3199,153.05334
2830,274.72736,154.27008
2840,262.65338,155.35393
2850,268.2979,156.48337
2860,256.87634,157.48729
2870,229.0348,158.20276
2880,272.85333,159.34926
2890,236.1246,160.11702
2900,258.09274,161.09679
2910,253.94957,162.02531
2920,255.92957,162.96436
2930,253.08224,163.86554
2940,263.4746,164.86163
2950,251.35638,165.72658
2960,269.6197,166.76552
2970,259.04147,167.68828
2980,232.788,168.33928
2990,136.77518,168.02364
3000,215.6769,168.50017
3010,140.97893,168.22496
3020,268.34686,169.22618
3030,273.893,170.27286
3040,-18.784561,168.38228
3050,243.06636,169.12912
3060,231.51547,169.75299
3070,-44.737244,167.6081
3080,227.43478,168.20636
3090,255.82336,169.08252
3100,225.96786,169.65137
3110,258.5912,170.54076
3120,266.6161,171.50153
3130,261.50043,172.40152
3140,264.4438,173.32195
3150,186.3723,173.45245
3160,265.709,174.37502
3170,-29.428864,172.33698
3180,263.93137,173.25291
3190,246.49077,173.98529
3200,270.90863,174.95453
3210,247.6202,175.68118
3220,268.89203,176.6133
3230,264.4866,177.49203
3240,264.61768,178.3633
3250,242.11037,179.00076
3260,272.9197,179.93996
3270,272.8315,180.86888
3280,33.45616,179.39476
3290,-75.506744,176.84575
3300,86.55315,175.94281
3310,55.147293,174.73485
3320,177.05307,174.75803
3330,252.41508,175.5346
3340,172.79092,175.50717
3350,10.451103,173.85661
3360,112.012985,173.23817
3370,263.23215,174.13812
3380,-15.159584,172.24515
3390,272.56848,173.24838
3400,269.66623,174.21255
3410,264.8369,175.1188
3420,277.78766,176.1455
3430,240.5821,176.78986
3440,256.59268,177.58789
3450,273.14664,178.54347
3460,36.833817,177.12637
3470,274.9086,178.1042
3480,271.40308,179.0372
3490,281.12546,180.05807
3500,276.9679,181.02718
3510,15.820961,179.3751
3520,274.92255,180.33058
3530,277.28638,181.30014
3540,268.261,182.16975
3550,271.6185,183.06424
3560,235.98021,183.5934
3570,279.1943,184.54941
3580,-7.287712,182.63104
3590,275.67706,183.56151
3600,270.45593,184.43045
3610,238.58098,184.97195
3620,122.878235,184.35101
3630,260.8875,185.11638
3640,272.82785,185.99348
3650,274.51257,186.87868
3660,74.90973,185.75899
3670,44.077744,184.34218
3680,275.5468,185.25423
3690,274.32608,186.14494
3700,23.25888,184.51608
3710,-22.311554,182.44781
3720,262.25336,183.24586
3730,271.69135,184.13033
3740,272.99332,185.01895
3750,275.14688,185.92023
3760,269.65714,186.7576
3770,273.7636,187.62767
3780,257.78384,188.32922
3790,265.43402,189.10028
3800,-0.47738647,187.2045
3810,250.82564,187.84071
3820,70.809326,186.67041
3830,268.78857,187.4916
3840,268.12152,188.2979
3850,-120.04476,185.21446
3860,260.4252,185.96657
3870,265.26266,186.75954
3880,264.861,187.54054
3890,269.82047,188.36336
3900,271.95013,189.19922
3910,277.3518,190.08075
3920,273.5514,190.91547
3930,271.5069,191.72139
3940,268.4598,192.48878
3950,269.37802,193.25769
3960,277.2016,194.09714
3970,276.5856,194.92203
3980,268.44385,195.65724
3990,275.73267,196.458
4000,271.31158,197.20653
4010,274.07535,197.97522
4020,279.03812,198.78584
4030,276.33142,199.56131
4040,279.3254,200.35896
4050,274.68094,201.10219
4060,270.46344,201.7958
4070,-11.631363,199.66153
4080,277.9698,200.44461
4090,83.7664,199.27783
4100,275.29816,200.03802
4110,94.90268,198.98666
4120,-77.62642,196.22054
4130,274.56137,197.00395
4140,277.22723,197.8062
4150,277.83884,198.60652
4160,279.4705,199.41516
4170,274.4157,200.16516
4180,281.33652,200.97688
4190,279.60672,201.76318
4200,3.658928,199.78215
4210,272.41675,200.5085
4220,279.85016,201.30193
4230,277.90826,202.068
4240,272.5678,202.773
4250,277.30573,203.51833
4260,276.2925,204.24606
4270,279.5528,204.99913
4280,275.9977,205.70912
4290,275.5764,206.4078
4300,280.0729,207.14447
4310,279.31293,207.86617
4320,274.15976,208.5291
4330,277.08005,209.21461
4340,13.566139,207.25813
4350,279.71857,207.98273
4360,258.7534,208.49045
4370,201.75685,208.42311
4380,280.48102,209.14369
4390,281.80966,209.87036
4400,278.5382,210.55704
4410,282.07208,211.27219
4420,279.85858,211.95805
4430,271.47852,212.55325
4440,278.87823,213.2165
4450,281.45972,213.89894
4460,277.59656,214.53592
4470,278.30637,215.17363
4480,277.79074,215.7998
4490,276.0983,216.4028
4500,278.2421,217.0212
4510,280.83524,217.65933
4520,282.65228,218.30927
4530,281.2411,218.93858
4540,277.695,219.52615
4550,279.78894,220.12877
4560,280.10535,220.72855
4570,282.18204,221.34308
4580,258.428,221.71393
4590,-92.51672,218.57162
4600,282.92944,219.21521
4610,-118.67977,215.83626
4620,283.1538,216.50945
4630,279.00812,217.13445
4640,85.487564,215.81798
4650,278.85526,216.44836
4660,282.223,217.10612
4670,-122.37878,213.71127
4680,-88.4812,210.68935
4690,279.5633,211.3781
4700,9.584251,209.36015
4710,-57.499477,206.69156
4720,34.871918,204.97337
4730,277.75107,205.70116
4740,271.7773,206.36192
4750,93.66017,205.23491
4760,275.90536,205.9416
4770,281.24268,206.69461
4780,273.39227,207.36159
4790,252.5357,207.81334
4800,276.07526,208.49597
4810,272.24344,209.13344
4820,277.843,209.82053
4830,277.5563,210.49788
4840,279.56122,211.1885
4850,118.44414,210.26108
4860,133.06917,209.48915
4870,-13.854523,207.2557
4880,279.35565,207.97672
4890,-66.63877,205.23058
4900,63.560272,203.81387
4910,269.41165,204.46986
4920,279.71216,205.22229
4930,274.87204,205.9188
4940,228.95316,206.14914
4950,279.70157,206.88466
4960,-35.443565,204.46138
4970,281.15768,205.22833
4980,49.81778,203.67424
4990,284.0738,204.47824
5000,97.98207,203.41328
5010,285.47537,285.47537
5020,281.0273,285.4309
5030,280.92664,285.38586
5040,282.87845,285.3608
5050,283.9393,285.3466
5060,277.56894,285.26883
5070,275.17123,285.16785
5080,283.50723,285.15125
5090,282.0858,285.1206
5100,280.5866,285.0753
5110,277.09216,284.99548
5120,280.88956,284.95444
5130,267.6071,284.78094
5140,274.4376,284.67752
5150,282.76236,284.6584
5160,273.19507,284.54376
5170,277.4034,284.47238
5180,281.93277,284.447
5190,267.34012,284.2759
5200,276.41824,284.19736
5210,281.70493,284.17242
5220,263.90967,283.9698
5230,210.88632,283.23895
5240,281.99423,283.2265
5250,279.99722,283.19418

